,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AgeGroup,Expenditure,NoSpending,Group,GroupSize,Solo,CabinDeck,CabinNum,CabinSide,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,CabinRegion,FamilySize
3173,3422_01,Europa,True,E/209/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3422,2,0,E,209.0,P,1,0,0,0,0,0,0,1.0,8
3174,3422_02,Europa,True,E/209/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3422,2,0,E,209.0,P,1,0,0,0,0,0,0,1.0,8
3175,3423_01,Earth,True,G/561/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3423,1,1,G,561.0,P,0,1,0,0,0,0,0,2.0,8
3176,3424_01,Earth,False,E/233/S,TRAPPIST-1e,37.0,False,190.0,0.0,2.0,799.0,0.0,Age_36-50,991.0,0,3424,1,1,E,233.0,S,1,0,0,0,0,0,0,1.0,7
3177,3425_01,Europa,False,E/234/S,TRAPPIST-1e,31.0,False,0.0,1216.0,0.0,897.0,478.0,Age_19-35,2591.0,0,3425,1,1,E,234.0,S,1,0,0,0,0,0,0,1.0,4
3178,3426_01,Earth,False,G/549/S,TRAPPIST-1e,33.0,False,22.0,37.0,415.0,0.0,333.0,Age_19-35,807.0,0,3426,1,1,G,549.0,S,0,1,0,0,0,0,0,2.0,9
3179,3428_01,Europa,True,C/113/P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3428,2,0,C,113.0,P,1,0,0,0,0,0,0,1.0,4
3180,3428_02,Europa,False,C/113/P,TRAPPIST-1e,27.0,False,0.0,18481.0,0.0,2.0,3875.0,Age_19-35,22358.0,0,3428,2,0,C,113.0,P,1,0,0,0,0,0,0,1.0,4
3181,3430_01,Earth,False,G/551/S,TRAPPIST-1e,74.0,False,0.0,193.0,581.0,0.0,0.0,Age_51+,774.0,0,3430,1,1,G,551.0,S,0,1,0,0,0,0,0,2.0,3
3182,3431_01,Mars,True,F/705/P,TRAPPIST-1e,29.5,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3431,1,1,F,705.0,P,0,0,1,0,0,0,0,3.0,7
3183,3432_01,Earth,False,F/706/P,PSO J318.5-22,23.0,False,381.0,0.0,137.0,104.0,8.0,Age_19-35,630.0,0,3432,1,1,F,706.0,P,0,0,1,0,0,0,0,3.0,8
3184,3433_01,Europa,False,C/114/P,55 Cancri e,74.0,False,0.0,1026.0,0.0,6616.0,119.0,Age_51+,7761.0,0,3433,1,1,C,114.0,P,1,0,0,0,0,0,0,1.0,3
3185,3434_01,Earth,True,G/562/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3434,1,1,G,562.0,P,0,1,0,0,0,0,0,2.0,3
3186,3437_01,Earth,False,G/553/S,PSO J318.5-22,26.0,False,6.0,0.0,400.0,2.0,373.0,Age_19-35,781.0,0,3437,2,0,G,553.0,S,0,1,0,0,0,0,0,2.0,6
3187,3437_02,Earth,True,G/553/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3437,2,0,G,553.0,S,0,1,0,0,0,0,0,2.0,6
3188,3438_01,Earth,True,G/564/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3438,2,0,G,564.0,P,0,1,0,0,0,0,0,2.0,4
3189,3438_02,Earth,False,F/707/P,55 Cancri e,24.0,False,95.0,35.0,1442.0,0.0,0.0,Age_19-35,1572.0,0,3438,2,0,F,707.0,P,0,0,1,0,0,0,0,3.0,4
3190,3439_01,Europa,True,B/130/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3439,4,0,B,130.0,S,1,0,0,0,0,0,0,1.0,4
3191,3439_02,Europa,True,B/130/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3439,4,0,B,130.0,S,1,0,0,0,0,0,0,1.0,4
3192,3439_03,Europa,True,B/130/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3439,4,0,B,130.0,S,1,0,0,0,0,0,0,1.0,4
3193,3439_04,Europa,False,B/130/S,TRAPPIST-1e,39.0,False,0.0,2.0,0.0,909.0,3291.0,Age_36-50,4202.0,0,3439,4,0,B,130.0,S,1,0,0,0,0,0,0,1.0,4
3194,3440_01,Earth,False,G/565/P,TRAPPIST-1e,17.0,False,0.0,83.0,0.0,0.0,943.0,Age_0-18,1026.0,0,3440,1,1,G,565.0,P,0,1,0,0,0,0,0,2.0,2
3195,3441_01,Earth,False,F/647/S,55 Cancri e,15.0,False,350.0,0.0,91.0,198.0,0.0,Age_0-18,639.0,0,3441,1,1,F,647.0,S,0,0,1,0,0,0,0,3.0,8
3196,3442_01,Earth,False,F/708/P,TRAPPIST-1e,37.0,False,503.0,0.0,26.0,0.0,116.0,Age_36-50,645.0,0,3442,1,1,F,708.0,P,0,0,1,0,0,0,0,3.0,9
3197,3443_01,Earth,False,F/648/S,TRAPPIST-1e,38.0,False,792.0,0.0,127.88915956151035,1.0,29.0,Age_36-50,949.8891595615104,0,3443,1,1,F,648.0,S,0,0,1,0,0,0,0,3.0,5
3198,3444_01,Europa,False,B/131/S,55 Cancri e,33.0,False,0.0,27071.0,0.0,15.0,0.0,Age_19-35,27086.0,0,3444,4,0,B,131.0,S,1,0,0,0,0,0,0,1.0,8
3199,3444_02,Europa,True,B/131/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3444,4,0,B,131.0,S,1,0,0,0,0,0,0,1.0,8
3200,3444_03,Europa,False,B/131/S,TRAPPIST-1e,41.0,True,0.0,649.0,0.0,945.0,915.069090909091,Age_36-50,2509.069090909091,0,3444,4,0,B,131.0,S,1,0,0,0,0,0,0,1.0,8
3201,3444_04,Europa,False,B/131/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3444,4,0,B,131.0,S,1,0,0,0,0,0,0,1.0,8
3202,3445_01,Earth,False,G/554/S,TRAPPIST-1e,20.0,False,1.0,760.0,164.45644599303137,21.0,0.0,Age_19-35,946.4564459930314,0,3445,1,1,G,554.0,S,0,1,0,0,0,0,0,2.0,8
3203,3446_01,Earth,True,G/555/S,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3446,1,1,G,555.0,S,0,1,0,0,0,0,0,2.0,6
3204,3447_01,Earth,False,F/649/S,TRAPPIST-1e,42.0,False,1196.0,0.0,0.0,68.0,1.0,Age_36-50,1265.0,0,3447,1,1,F,649.0,S,0,0,1,0,0,0,0,3.0,6
3205,3449_01,Earth,False,G/556/S,TRAPPIST-1e,29.0,False,0.0,4.0,0.0,0.0,904.0,Age_19-35,908.0,0,3449,1,1,G,556.0,S,0,1,0,0,0,0,0,2.0,5
3206,3450_01,Europa,False,B/132/S,55 Cancri e,22.0,False,0.0,4209.0,26.0,2462.0,466.0,Age_19-35,7163.0,0,3450,2,0,B,132.0,S,1,0,0,0,0,0,0,1.0,2
3207,3450_02,Europa,False,B/132/S,TRAPPIST-1e,21.0,False,0.0,2834.0,0.0,414.0,558.0,Age_19-35,3806.0,0,3450,2,0,B,132.0,S,1,0,0,0,0,0,0,1.0,2
3208,3453_01,Earth,True,G/567/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3453,1,1,G,567.0,P,0,1,0,0,0,0,0,2.0,7
3209,3454_01,Earth,True,G/568/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3454,1,1,G,568.0,P,0,1,0,0,0,0,0,2.0,4
3210,3455_01,Mars,True,F/709/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3455,1,1,F,709.0,P,0,0,1,0,0,0,0,3.0,5
3211,3456_01,Earth,True,G/558/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3456,1,1,G,558.0,S,0,1,0,0,0,0,0,2.0,15
3212,3458_01,Mars,True,F/710/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3458,1,1,F,710.0,P,0,0,1,0,0,0,0,3.0,4
3213,3459_01,Earth,True,G/560/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3459,1,1,G,560.0,S,0,1,0,0,0,0,0,2.0,6
3214,3461_01,Earth,False,G/569/P,PSO J318.5-22,26.0,False,86.0,377.0,0.0,0.0,77.0,Age_19-35,540.0,0,3461,1,1,G,569.0,P,0,1,0,0,0,0,0,2.0,11
3215,3462_01,Europa,True,C/115/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3462,1,1,C,115.0,P,1,0,0,0,0,0,0,1.0,9
3216,3464_01,Earth,False,G/561/S,TRAPPIST-1e,14.0,False,0.0,0.0,533.0,266.0,93.0,Age_0-18,892.0,0,3464,2,0,G,561.0,S,0,1,0,0,0,0,0,2.0,4
3217,3464_02,Earth,True,G/561/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3464,2,0,G,561.0,S,0,1,0,0,0,0,0,2.0,4
3218,3465_01,Mars,False,F/711/P,TRAPPIST-1e,19.0,False,506.0,0.0,395.0,159.0,229.0,Age_19-35,1289.0,0,3465,1,1,F,711.0,P,0,0,1,0,0,0,0,3.0,7
3219,3467_01,Earth,False,F/712/P,TRAPPIST-1e,51.0,False,90.0,0.0,0.0,881.0,0.0,Age_51+,971.0,0,3467,1,1,F,712.0,P,0,0,1,0,0,0,0,3.0,10
3220,3468_01,Earth,True,G/562/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3468,1,1,G,562.0,S,0,1,0,0,0,0,0,2.0,5
3221,3469_01,Europa,True,B/109/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3469,1,1,B,109.0,P,1,0,0,0,0,0,0,1.0,3
3222,3470_01,Earth,True,G/563/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3470,2,0,G,563.0,S,0,1,0,0,0,0,0,2.0,7
3223,3470_02,Earth,True,G/563/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3470,2,0,G,563.0,S,0,1,0,0,0,0,0,2.0,7
3224,3473_01,Earth,False,F/654/S,TRAPPIST-1e,20.0,False,0.0,880.0,5.0,25.0,490.0,Age_19-35,1400.0,0,3473,1,1,F,654.0,S,0,0,1,0,0,0,0,3.0,7
3225,3474_01,Europa,True,B/110/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3474,4,0,B,110.0,P,1,0,0,0,0,0,0,1.0,4
3226,3474_02,Europa,False,B/110/P,TRAPPIST-1e,38.0,False,0.0,952.0,0.0,0.0,1790.0,Age_36-50,2742.0,0,3474,4,0,B,110.0,P,1,0,0,0,0,0,0,1.0,4
3227,3474_03,Europa,True,B/110/P,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3474,4,0,B,110.0,P,1,0,0,0,0,0,0,1.0,4
3228,3474_04,Europa,True,B/110/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3474,4,0,B,110.0,P,1,0,0,0,0,0,0,1.0,4
3229,3475_01,Europa,True,C/126/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3475,3,0,C,126.0,S,1,0,0,0,0,0,0,1.0,4
3230,3475_02,Europa,False,C/126/S,TRAPPIST-1e,33.0,False,0.0,590.0,129.66280193236716,3.0,6569.0,Age_19-35,7291.662801932367,0,3475,3,0,C,126.0,S,1,0,0,0,0,0,0,1.0,4
3231,3475_03,Europa,False,C/126/S,55 Cancri e,49.0,False,0.0,8766.0,15.0,149.0,178.0,Age_36-50,9108.0,0,3475,3,0,C,126.0,S,1,0,0,0,0,0,0,1.0,4
3232,3476_01,Earth,True,G/571/P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3476,4,0,G,571.0,P,0,1,0,0,0,0,0,2.0,10
3233,3476_02,Earth,False,G/571/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3476,4,0,G,571.0,P,0,1,0,0,0,0,0,2.0,7
3234,3476_03,Earth,False,G/571/P,55 Cancri e,0.0,False,0.0,0.0,0.0,33.67467652495379,0.0,Age_0-18,33.67467652495379,0,3476,4,0,G,571.0,P,0,1,0,0,0,0,0,2.0,7
3235,3476_04,Earth,False,G/571/P,TRAPPIST-1e,24.0,False,1.0,467.0,4.0,0.0,341.0,Age_19-35,813.0,0,3476,4,0,G,571.0,P,0,1,0,0,0,0,0,2.0,7
3236,3478_01,Europa,False,B/111/P,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3478,1,1,B,111.0,P,1,0,0,0,0,0,0,1.0,1
3237,3480_01,Earth,False,F/655/S,PSO J318.5-22,50.0,False,121.0,558.0,0.0,10.0,0.0,Age_36-50,689.0,0,3480,1,1,F,655.0,S,0,0,1,0,0,0,0,3.0,10
3238,3483_01,Earth,False,F/717/P,PSO J318.5-22,31.0,False,0.0,627.0,1.0,0.0,13.0,Age_19-35,641.0,0,3483,1,1,F,717.0,P,0,0,1,0,0,0,0,3.0,9
3239,3484_01,Earth,True,G/573/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3484,2,0,G,573.0,P,0,1,0,0,0,0,0,2.0,8
3240,3484_02,Earth,False,F/718/P,PSO J318.5-22,62.0,False,3.0,0.0,2908.0,0.0,0.0,Age_51+,2911.0,0,3484,2,0,F,718.0,P,0,0,1,0,0,0,0,3.0,8
3241,3485_01,Europa,False,E/237/S,TRAPPIST-1e,49.0,False,0.0,1855.0,0.0,166.0,1655.0,Age_36-50,3676.0,0,3485,3,0,E,237.0,S,1,0,0,0,0,0,0,1.0,3
3242,3485_02,Europa,True,E/237/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3485,3,0,E,237.0,S,1,0,0,0,0,0,0,1.0,1
3243,3485_03,Europa,False,E/237/S,TRAPPIST-1e,33.0,False,0.0,3157.0,0.0,131.0,0.0,Age_19-35,3288.0,0,3485,3,0,E,237.0,S,1,0,0,0,0,0,0,1.0,3
3244,3486_01,Earth,False,F/656/S,TRAPPIST-1e,20.0,False,0.0,559.0,21.0,0.0,5.0,Age_19-35,585.0,0,3486,1,1,F,656.0,S,0,0,1,0,0,0,0,3.0,8
3245,3487_01,Europa,False,A/39/S,55 Cancri e,46.0,False,0.0,0.0,0.0,1529.0,3069.0,Age_36-50,4598.0,0,3487,1,1,A,39.0,S,1,0,0,0,0,0,0,1.0,3
3246,3488_01,Europa,False,D/110/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3488,2,0,D,110.0,P,1,0,0,0,0,0,0,1.0,3
3247,3488_02,Europa,False,D/110/P,TRAPPIST-1e,52.0,False,6.0,2333.0,11.0,1149.0,1.0,Age_51+,3500.0,0,3488,2,0,D,110.0,P,1,0,0,0,0,0,0,1.0,3
3248,3489_01,Mars,False,F/719/P,TRAPPIST-1e,28.0,False,274.0,0.0,693.0,944.0,0.0,Age_19-35,1911.0,0,3489,2,0,F,719.0,P,0,0,1,0,0,0,0,3.0,5
3249,3489_02,Mars,True,F/719/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3489,2,0,F,719.0,P,0,0,1,0,0,0,0,3.0,5
3250,3490_01,Europa,False,D/111/P,TRAPPIST-1e,29.0,False,4.0,3439.0,0.0,0.0,0.0,Age_19-35,3443.0,0,3490,2,0,D,111.0,P,1,0,0,0,0,0,0,1.0,7
3251,3490_02,Europa,False,D/111/P,55 Cancri e,19.0,False,0.0,1347.0,0.0,1756.0,37.0,Age_19-35,3140.0,0,3490,2,0,D,111.0,P,1,0,0,0,0,0,0,1.0,7
3252,3491_01,Earth,False,F/720/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,6.0,607.0,Age_0-18,613.0,0,3491,1,1,F,720.0,P,0,0,1,0,0,0,0,3.0,7
3253,3492_01,Earth,False,E/238/S,TRAPPIST-1e,33.0,False,44.0,630.0,18.0,96.0,0.0,Age_19-35,788.0,0,3492,1,1,E,238.0,S,1,0,0,0,0,0,0,1.0,7
3254,3495_01,Europa,False,C/127/S,TRAPPIST-1e,47.0,False,0.0,10679.0,0.0,273.0,80.0,Age_36-50,11032.0,0,3495,4,0,C,127.0,S,1,0,0,0,0,0,0,1.0,4
3255,3495_02,Europa,False,C/127/S,TRAPPIST-1e,34.0,False,0.0,6229.0,0.0,2279.0,587.0,Age_19-35,9095.0,0,3495,4,0,C,127.0,S,1,0,0,0,0,0,0,1.0,4
3256,3495_03,Europa,True,C/127/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3495,4,0,C,127.0,S,1,0,0,0,0,0,0,1.0,4
3257,3495_04,Europa,True,C/127/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3495,4,0,C,127.0,S,1,0,0,0,0,0,0,1.0,4
3258,3496_01,Mars,True,F/722/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3496,2,0,F,722.0,P,0,0,1,0,0,0,0,3.0,9
3259,3496_02,Mars,False,F/722/P,TRAPPIST-1e,27.0,False,542.0,0.0,1231.0,0.0,1.0,Age_19-35,1774.0,0,3496,2,0,F,722.0,P,0,0,1,0,0,0,0,3.0,9
3260,3497_01,Mars,False,D/113/P,TRAPPIST-1e,38.0,True,66.0,0.0,991.0,0.0,0.0,Age_36-50,1057.0,0,3497,1,1,D,113.0,P,1,0,0,0,0,0,0,1.0,3
3261,3499_01,Earth,False,G/574/P,TRAPPIST-1e,21.0,False,196.0,5.0,674.0,12.0,20.0,Age_19-35,907.0,0,3499,4,0,G,574.0,P,0,1,0,0,0,0,0,2.0,14
3262,3499_02,Earth,False,G/574/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3499,4,0,G,574.0,P,0,1,0,0,0,0,0,2.0,15
3263,3499_03,Earth,False,F/723/P,TRAPPIST-1e,38.0,False,0.0,1025.0,23.0,0.0,0.0,Age_36-50,1048.0,0,3499,4,0,F,723.0,P,0,0,1,0,0,0,0,3.0,15
3264,3499_04,Earth,False,G/574/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3499,4,0,G,574.0,P,0,1,0,0,0,0,0,2.0,14
3265,3501_01,Mars,False,Z/9999/Z,TRAPPIST-1e,32.0,False,1272.0,0.0,1103.0,9.0,0.0,Age_19-35,2384.0,0,3501,1,1,F,694.0,Z,0,0,1,0,0,0,0,3.0,2
3266,3504_01,Earth,True,G/575/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3504,1,1,G,575.0,P,0,1,0,0,0,0,0,2.0,7
3267,3506_01,Europa,True,B/113/P,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3506,1,1,B,113.0,P,1,0,0,0,0,0,0,1.0,6
3268,3511_01,Mars,False,F/661/S,55 Cancri e,22.0,False,124.0,0.0,1763.0,0.0,1014.0,Age_19-35,2901.0,0,3511,1,1,F,661.0,S,0,0,1,0,0,0,0,3.0,7
3269,3512_01,Earth,False,F/662/S,55 Cancri e,28.0,False,1.0,0.0,857.0,0.0,0.0,Age_19-35,858.0,0,3512,1,1,F,662.0,S,0,0,1,0,0,0,0,3.0,10
3270,3514_01,Earth,False,G/576/P,TRAPPIST-1e,19.0,False,122.0,170.0,52.0,0.0,465.0,Age_19-35,809.0,0,3514,1,1,G,576.0,P,0,1,0,0,0,0,0,2.0,9
3271,3515_01,Mars,True,F/725/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3515,2,0,F,725.0,P,0,0,1,0,0,0,0,3.0,11
3272,3515_02,Mars,True,F/725/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3515,2,0,F,725.0,P,0,0,1,0,0,0,0,3.0,11
3273,3518_01,Earth,True,G/566/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3518,1,1,G,566.0,S,0,1,0,0,0,0,0,2.0,2
3274,3519_01,Earth,False,G/577/P,TRAPPIST-1e,16.0,False,0.0,0.0,722.0,0.0,1.0,Age_0-18,723.0,0,3519,3,0,G,577.0,P,0,1,0,0,0,0,0,2.0,9
3275,3519_02,Earth,True,G/577/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3519,3,0,G,577.0,P,0,1,0,0,0,0,0,2.0,9
3276,3519_03,Earth,True,G/577/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3519,3,0,G,577.0,P,0,1,0,0,0,0,0,2.0,9
3277,3520_01,Earth,False,G/578/P,TRAPPIST-1e,26.0,False,0.0,597.0,0.0,0.0,212.0,Age_19-35,809.0,0,3520,2,0,G,578.0,P,0,1,0,0,0,0,0,2.0,12
3278,3520_02,Earth,True,Z/9999/Z,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3520,2,0,G,567.0,P,0,1,0,0,0,0,0,2.0,12
3279,3521_01,Europa,True,Z/9999/Z,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3521,2,0,B,127.0,S,1,0,0,0,0,0,0,1.0,4
3280,3521_02,Europa,True,B/135/S,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3521,2,0,B,135.0,S,1,0,0,0,0,0,0,1.0,4
3281,3523_01,Mars,True,F/664/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3523,1,1,F,664.0,S,0,0,1,0,0,0,0,3.0,10
3282,3525_01,Mars,True,F/727/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3525,1,1,F,727.0,P,0,0,1,0,0,0,0,3.0,5
3283,3527_01,Mars,False,F/729/P,TRAPPIST-1e,18.0,True,733.0,0.0,688.0,1.0,0.0,Age_0-18,1422.0,0,3527,1,1,F,729.0,P,0,0,1,0,0,0,0,3.0,6
3284,3528_01,Earth,False,F/666/S,TRAPPIST-1e,23.0,False,1.0,0.0,778.0,8.0,158.2133487654321,Age_19-35,945.2133487654321,0,3528,1,1,F,666.0,S,0,0,1,0,0,0,0,3.0,10
3285,3530_01,Earth,True,G/568/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3530,1,1,G,568.0,S,0,1,0,0,0,0,0,2.0,8
3286,3531_01,Mars,False,F/731/P,55 Cancri e,28.0,False,809.0,0.0,31.0,733.0,0.0,Age_19-35,1573.0,0,3531,2,0,F,731.0,P,0,0,1,0,0,0,0,3.0,3
3287,3531_02,Mars,True,F/731/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,3531,2,0,F,731.0,P,0,0,1,0,0,0,0,3.0,3
3288,3533_01,Mars,False,E/211/P,TRAPPIST-1e,18.0,False,1749.0,50.0,280.0,2.0,0.0,Age_0-18,2081.0,0,3533,1,1,E,211.0,P,1,0,0,0,0,0,0,1.0,4
3289,3534_01,Earth,False,F/732/P,TRAPPIST-1e,23.0,False,0.0,30.0,0.0,106.0,566.0,Age_19-35,702.0,0,3534,1,1,F,732.0,P,0,0,1,0,0,0,0,3.0,6
3290,3535_01,Mars,False,Z/9999/Z,TRAPPIST-1e,36.0,False,1304.0,0.0,7.0,18.0,0.0,Age_36-50,1329.0,0,3535,2,0,F,701.0,S,0,0,1,0,0,0,0,3.0,5
3291,3535_02,Mars,True,F/668/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3535,2,0,F,668.0,S,0,0,1,0,0,0,0,3.0,5
3292,3536_01,Europa,True,A/40/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3536,1,1,A,40.0,S,1,0,0,0,0,0,0,1.0,9
3293,3537_01,Earth,False,F/733/P,55 Cancri e,29.0,False,0.0,10.0,0.0,0.0,715.0,Age_19-35,725.0,0,3537,1,1,F,733.0,P,0,0,1,0,0,0,0,3.0,9
3294,3539_01,Earth,False,E/239/S,TRAPPIST-1e,31.0,False,1.0,110.0,274.0,27.0,376.0,Age_19-35,788.0,0,3539,1,1,E,239.0,S,1,0,0,0,0,0,0,1.0,7
3295,3540_01,Earth,True,G/579/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3540,1,1,G,579.0,P,0,1,0,0,0,0,0,2.0,12
3296,3542_01,Mars,True,F/669/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,3542,1,1,F,669.0,S,0,0,1,0,0,0,0,3.0,6
3297,3543_01,Europa,False,C/116/P,TRAPPIST-1e,39.0,False,0.0,2804.0,0.0,130.0,139.0,Age_36-50,3073.0,0,3543,3,0,C,116.0,P,1,0,0,0,0,0,0,1.0,5
3298,3543_02,Europa,True,C/116/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,3543,3,0,C,116.0,P,1,0,0,0,0,0,0,1.0,5
3299,3543_03,Europa,True,C/116/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3543,3,0,C,116.0,P,1,0,0,0,0,0,0,1.0,5
3300,3546_01,Earth,False,F/672/S,TRAPPIST-1e,36.0,False,0.0,10.0,0.0,0.0,172.16299019607843,Age_36-50,182.16299019607843,0,3546,1,1,F,672.0,S,0,0,1,0,0,0,0,3.0,9
3301,3547_01,Mars,False,D/112/S,55 Cancri e,21.0,False,1099.0,60.45375,1820.0,0.0,0.0,Age_19-35,2979.4537499999997,0,3547,1,1,D,112.0,S,1,0,0,0,0,0,0,1.0,3
3302,3548_01,Earth,False,G/580/P,TRAPPIST-1e,48.0,False,0.0,1794.0,0.0,0.0,5.0,Age_36-50,1799.0,0,3548,1,1,G,580.0,P,0,1,0,0,0,0,0,2.0,7
3303,3550_01,Earth,True,G/570/S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3550,3,0,G,570.0,S,0,1,0,0,0,0,0,2.0,8
